category,flow_id,src_ip,dst_ip,time_s,rtt_ms
Remote Internet,10.0.5.3:62065->172.16.5.154:80,10.0.5.3,172.16.5.154,40.5056,27.5094
Remote Internet,10.0.5.3:62065->172.16.5.154:80,10.0.5.3,172.16.5.154,40.544,61.0854
LAN (Wired),192.168.1.178:56242->172.16.2.51:8080,192.168.1.178,172.16.2.51,40.5476,1.0714
Remote Internet,10.0.5.200:61616->172.16.1.157:22,10.0.5.200,172.16.1.157,40.551,40.6999
Remote Internet,10.0.5.3:62065->172.16.5.154:80,10.0.5.3,172.16.5.154,40.6117,64.3473
Remote Internet,10.0.5.200:61616->172.16.1.157:22,10.0.5.200,172.16.1.157,40.7781,22.6015
Remote Internet,10.0.5.3:62065->172.16.5.154:80,10.0.5.3,172.16.5.154,40.8946,37.5282
Campus WiFi,192.168.2.231:60461->172.16.4.211:443,192.168.2.231,172.16.4.211,40.9617,7.9338
Remote Internet,10.0.5.200:61616->172.16.1.157:22,10.0.5.200,172.16.1.157,40.998,53.9303
Remote Internet,10.0.5.200:61616->172.16.1.157:22,10.0.5.200,172.16.1.157,41.3042,53.7692
Remote Internet,10.0.5.3:62065->172.16.5.154:80,10.0.5.3,172.16.5.154,41.3973,41.1714
LAN (Wired),192.168.1.178:56242->172.16.2.51:8080,192.168.1.178,172.16.2.51,41.4294,1.2303
Remote Internet,10.0.5.200:61616->172.16.1.157:22,10.0.5.200,172.16.1.157,41.4666,54.4875
Remote Internet,10.0.5.3:62065->172.16.5.154:80,10.0.5.3,172.16.5.154,41.5696,39.8484
Remote Internet,10.0.5.3:62065->172.16.5.154:80,10.0.5.3,172.16.5.154,41.6077,48.8301
Campus WiFi,192.168.2.231:60461->172.16.4.211:443,192.168.2.231,172.16.4.211,41.6285,8.394
Remote Internet,10.0.5.200:61616->172.16.1.157:22,10.0.5.200,172.16.1.157,41.7041,60.8556
Remote Internet,10.0.5.200:61616->172.16.1.157:22,10.0.5.200,172.16.1.157,41.7927,37.2295
Remote Internet,10.0.5.200:61616->172.16.1.157:22,10.0.5.200,172.16.1.157,41.8906,21.3588
Campus WiFi,192.168.2.231:60461->172.16.4.211:443,192.168.2.231,172.16.4.211,41.9113,11.8413
Remote Internet,10.0.5.3:62065->172.16.5.154:80,10.0.5.3,172.16.5.154,42.0474,45.5232
Remote Internet,10.0.5.3:62065->172.16.5.154:80,10.0.5.3,172.16.5.154,42.0818,45.9052
Remote Internet,10.0.5.200:61616->172.16.1.157:22,10.0.5.200,172.16.1.157,42.286,68.7173
Remote Internet,10.0.5.144:61283->172.16.4.47:8080,10.0.5.144,172.16.4.47,42.3172,41.4542
Remote Internet,10.0.5.200:61616->172.16.1.157:22,10.0.5.200,172.16.1.157,42.5322,57.0902
LAN (Wired),192.168.1.178:56242->172.16.2.51:8080,192.168.1.178,172.16.2.51,42.5531,1.298
Remote Internet,10.0.5.46:61512->172.16.5.32:80,10.0.5.46,172.16.5.32,42.8508,40.2989
Remote Internet,10.0.5.3:62065->172.16.5.154:80,10.0.5.3,172.16.5.154,42.911,46.3803
Remote Internet,10.0.5.46:61512->172.16.5.32:80,10.0.5.46,172.16.5.32,42.99,33.9311
Campus WiFi,192.168.2.231:60461->172.16.4.211:443,192.168.2.231,172.16.4.211,43.0062,6.9338
Campus WiFi,192.168.2.231:60461->172.16.4.211:443,192.168.2.231,172.16.4.211,43.0773,7.3503
Remote Internet,10.0.5.46:61512->172.16.5.32:80,10.0.5.46,172.16.5.32,43.122,59.6059
LAN (Wired),192.168.1.178:56242->172.16.2.51:8080,192.168.1.178,172.16.2.51,43.1547,1.3244
Remote Internet,10.0.5.46:61512->172.16.5.32:80,10.0.5.46,172.16.5.32,43.1622,41.1322
LAN (Wired),192.168.1.178:56242->172.16.2.51:8080,192.168.1.178,172.16.2.51,43.1748,1.2975
Remote Internet,10.0.5.200:61616->172.16.1.157:22,10.0.5.200,172.16.1.157,43.3097,45.1713
Campus WiFi,192.168.2.231:60461->172.16.4.211:443,192.168.2.231,172.16.4.211,43.4203,6.161
Remote Internet,10.0.5.46:61512->172.16.5.32:80,10.0.5.46,172.16.5.32,43.4476,64.3845
Remote Internet,10.0.5.200:61616->172.16.1.157:22,10.0.5.200,172.16.1.157,43.5208,36.7844
Remote Internet,10.0.5.200:61616->172.16.1.157:22,10.0.5.200,172.16.1.157,43.657,33.5527
Remote Internet,10.0.5.46:61512->172.16.5.32:80,10.0.5.46,172.16.5.32,43.7548,48.8923
Remote Internet,10.0.5.231:58154->172.16.5.224:8080,10.0.5.231,172.16.5.224,43.8505,54.0515
Remote Internet,10.0.5.46:61512->172.16.5.32:80,10.0.5.46,172.16.5.32,43.88,269.6369
Remote Internet,10.0.5.3:62065->172.16.5.154:80,10.0.5.3,172.16.5.154,43.942,36.0904
Remote Internet,10.0.5.3:62065->172.16.5.154:80,10.0.5.3,172.16.5.154,43.9451,45.9893
Remote Internet,10.0.5.200:61616->172.16.1.157:22,10.0.5.200,172.16.1.157,43.9785,53.2358
Remote Internet,10.0.5.46:61512->172.16.5.32:80,10.0.5.46,172.16.5.32,44.0781,39.8206
Remote Internet,10.0.5.46:61512->172.16.5.32:80,10.0.5.46,172.16.5.32,44.1408,49.8448
Remote Internet,10.0.5.46:61512->172.16.5.32:80,10.0.5.46,172.16.5.32,44.1781,63.2558
Remote Internet,10.0.5.46:61512->172.16.5.32:80,10.0.5.46,172.16.5.32,44.1809,56.9797
Remote Internet,10.0.5.231:58154->172.16.5.224:8080,10.0.5.231,172.16.5.224,44.2958,55.3487
Remote Internet,10.0.5.200:61616->172.16.1.157:22,10.0.5.200,172.16.1.157,44.3323,37.7949
Remote Internet,10.0.5.46:61512->172.16.5.32:80,10.0.5.46,172.16.5.32,44.3469,30.8515
Remote Internet,10.0.5.46:61512->172.16.5.32:80,10.0.5.46,172.16.5.32,44.3752,357.2114
Remote Internet,10.0.5.144:61283->172.16.4.47:8080,10.0.5.144,172.16.4.47,44.4128,49.4357
Remote Internet,10.0.5.3:62065->172.16.5.154:80,10.0.5.3,172.16.5.154,44.6,26.9434
Remote Internet,10.0.5.3:62065->172.16.5.154:80,10.0.5.3,172.16.5.154,44.7347,43.0784
Remote Internet,10.0.5.46:61512->172.16.5.32:80,10.0.5.46,172.16.5.32,44.8065,34.1556
Remote Internet,10.0.5.200:61616->172.16.1.157:22,10.0.5.200,172.16.1.157,44.9131,40.1156
Remote Internet,10.0.5.46:61512->172.16.5.32:80,10.0.5.46,172.16.5.32,45.1424,59.2522
Remote Internet,10.0.5.144:61283->172.16.4.47:8080,10.0.5.144,172.16.4.47,45.2554,59.0775
LAN (Wired),192.168.1.178:56242->172.16.2.51:8080,192.168.1.178,172.16.2.51,45.3558,6.3163
Remote Internet,10.0.5.200:61616->172.16.1.157:22,10.0.5.200,172.16.1.157,45.4437,30.4659
Campus WiFi,192.168.2.231:60461->172.16.4.211:443,192.168.2.231,172.16.4.211,45.4611,4.0862
Remote Internet,10.0.5.3:62065->172.16.5.154:80,10.0.5.3,172.16.5.154,45.5777,51.6178
Remote Internet,10.0.5.231:58154->172.16.5.224:8080,10.0.5.231,172.16.5.224,45.5998,49.2174
Remote Internet,10.0.5.144:61283->172.16.4.47:8080,10.0.5.144,172.16.4.47,45.6596,51.731
Remote Internet,10.0.5.3:62065->172.16.5.154:80,10.0.5.3,172.16.5.154,45.7457,47.3353
Campus WiFi,192.168.2.231:60461->172.16.4.211:443,192.168.2.231,172.16.4.211,45.8278,6.8012
Remote Internet,10.0.5.46:61512->172.16.5.32:80,10.0.5.46,172.16.5.32,45.8342,258.628
Remote Internet,10.0.5.46:61512->172.16.5.32:80,10.0.5.46,172.16.5.32,45.9026,51.1669
Remote Internet,10.0.5.46:61512->172.16.5.32:80,10.0.5.46,172.16.5.32,46.0973,55.4556
Remote Internet,10.0.5.200:61616->172.16.1.157:22,10.0.5.200,172.16.1.157,46.109,52.013
LAN (Wired),192.168.1.178:56242->172.16.2.51:8080,192.168.1.178,172.16.2.51,46.2327,1.136
Campus WiFi,192.168.2.231:60461->172.16.4.211:443,192.168.2.231,172.16.4.211,46.2416,16.5862
Remote Internet,10.0.5.46:61512->172.16.5.32:80,10.0.5.46,172.16.5.32,46.2441,47.286
Remote Internet,10.0.5.46:61512->172.16.5.32:80,10.0.5.46,172.16.5.32,46.3525,41.8931
Remote Internet,10.0.5.200:61616->172.16.1.157:22,10.0.5.200,172.16.1.157,46.3977,55.7112
Remote Internet,10.0.5.46:61512->172.16.5.32:80,10.0.5.46,172.16.5.32,46.8596,53.5134
Remote Internet,10.0.5.3:62065->172.16.5.154:80,10.0.5.3,172.16.5.154,46.8815,54.1207
Remote Internet,10.0.5.3:62065->172.16.5.154:80,10.0.5.3,172.16.5.154,47.1544,47.5584
Remote Internet,10.0.5.46:61512->172.16.5.32:80,10.0.5.46,172.16.5.32,47.2004,32.996
Remote Internet,10.0.5.231:58154->172.16.5.224:8080,10.0.5.231,172.16.5.224,47.2278,57.8418
Remote Internet,10.0.5.46:61512->172.16.5.32:80,10.0.5.46,172.16.5.32,47.2388,39.4246
LAN (Wired),192.168.1.178:56242->172.16.2.51:8080,192.168.1.178,172.16.2.51,47.4976,0.6208
Campus WiFi,192.168.2.231:60461->172.16.4.211:443,192.168.2.231,172.16.4.211,47.5289,6.8436
Remote Internet,10.0.5.46:61512->172.16.5.32:80,10.0.5.46,172.16.5.32,47.6171,52.0403
LAN (Wired),192.168.1.178:56242->172.16.2.51:8080,192.168.1.178,172.16.2.51,47.6347,9.7969
Remote Internet,10.0.5.231:58154->172.16.5.224:8080,10.0.5.231,172.16.5.224,47.6577,51.157
Remote Internet,10.0.5.200:61616->172.16.1.157:22,10.0.5.200,172.16.1.157,47.7062,46.2707
Campus WiFi,192.168.2.231:60461->172.16.4.211:443,192.168.2.231,172.16.4.211,47.8887,12.3029
Remote Internet,10.0.5.46:61512->172.16.5.32:80,10.0.5.46,172.16.5.32,47.9081,43.5554
Remote Internet,10.0.5.3:62065->172.16.5.154:80,10.0.5.3,172.16.5.154,47.9299,57.9121
Remote Internet,10.0.5.231:58154->172.16.5.224:8080,10.0.5.231,172.16.5.224,47.9316,34.4175
Remote Internet,10.0.5.46:61512->172.16.5.32:80,10.0.5.46,172.16.5.32,47.9994,309.3032
Remote Internet,10.0.5.46:61512->172.16.5.32:80,10.0.5.46,172.16.5.32,48.1106,46.5166
Remote Internet,10.0.5.46:61512->172.16.5.32:80,10.0.5.46,172.16.5.32,48.1734,58.0318
Campus WiFi,192.168.2.178:60455->172.16.5.40:80,192.168.2.178,172.16.5.40,48.2771,13.3024
Campus WiFi,192.168.2.178:60455->172.16.5.40:80,192.168.2.178,172.16.5.40,48.3677,11.2207
Remote Internet,10.0.5.3:62065->172.16.5.154:80,10.0.5.3,172.16.5.154,48.3963,193.808
Campus WiFi,192.168.2.178:60455->172.16.5.40:80,192.168.2.178,172.16.5.40,48.4763,7.3843
Remote Internet,10.0.5.3:62065->172.16.5.154:80,10.0.5.3,172.16.5.154,48.7594,35.9764
Remote Internet,10.0.5.46:61512->172.16.5.32:80,10.0.5.46,172.16.5.32,48.8331,47.4139
Campus WiFi,192.168.2.178:60455->172.16.5.40:80,192.168.2.178,172.16.5.40,48.9052,7.3824
Remote Internet,10.0.5.46:61512->172.16.5.32:80,10.0.5.46,172.16.5.32,49.0035,58.3164
Remote Internet,10.0.5.46:61512->172.16.5.32:80,10.0.5.46,172.16.5.32,49.1451,339.4559
Campus WiFi,192.168.2.178:60455->172.16.5.40:80,192.168.2.178,172.16.5.40,49.1532,7.4708
Campus WiFi,192.168.2.178:60455->172.16.5.40:80,192.168.2.178,172.16.5.40,49.1804,8.6662
Campus WiFi,192.168.2.178:60455->172.16.5.40:80,192.168.2.178,172.16.5.40,49.2448,9.2641
Campus WiFi,192.168.2.178:60455->172.16.5.40:80,192.168.2.178,172.16.5.40,49.2468,9.7222
Remote Internet,10.0.5.144:61283->172.16.4.47:8080,10.0.5.144,172.16.4.47,49.2662,26.1495
Campus WiFi,192.168.2.178:60455->172.16.5.40:80,192.168.2.178,172.16.5.40,49.2939,15.1456
Campus WiFi,192.168.2.178:60455->172.16.5.40:80,192.168.2.178,172.16.5.40,49.4436,7.8717
Campus WiFi,192.168.2.178:60455->172.16.5.40:80,192.168.2.178,172.16.5.40,49.6308,7.6711
Remote Internet,10.0.5.3:62065->172.16.5.154:80,10.0.5.3,172.16.5.154,49.6532,35.4477
Campus WiFi,192.168.2.231:60461->172.16.4.211:443,192.168.2.231,172.16.4.211,49.9895,10.3901
Remote Internet,10.0.5.46:61512->172.16.5.32:80,10.0.5.46,172.16.5.32,50.158,301.9513
Remote Internet,10.0.5.46:61512->172.16.5.32:80,10.0.5.46,172.16.5.32,50.1774,39.3012
Campus WiFi,192.168.2.178:60455->172.16.5.40:80,192.168.2.178,172.16.5.40,50.1821,10.8444
Campus WiFi,192.168.2.231:60461->172.16.4.211:443,192.168.2.231,172.16.4.211,50.2739,10.3686
Remote Internet,10.0.5.46:61512->172.16.5.32:80,10.0.5.46,172.16.5.32,50.2832,18.928
Campus WiFi,192.168.2.178:60455->172.16.5.40:80,192.168.2.178,172.16.5.40,50.3046,127.7674
Remote Internet,10.0.5.46:61512->172.16.5.32:80,10.0.5.46,172.16.5.32,50.437,43.4084
Campus WiFi,192.168.2.178:60455->172.16.5.40:80,192.168.2.178,172.16.5.40,50.4736,8.7516
Remote Internet,10.0.5.46:61512->172.16.5.32:80,10.0.5.46,172.16.5.32,50.4736,49.9178
Campus WiFi,192.168.2.178:60455->172.16.5.40:80,192.168.2.178,172.16.5.40,50.4914,11.7969
Campus WiFi,192.168.2.178:60455->172.16.5.40:80,192.168.2.178,172.16.5.40,50.5873,19.0143
Campus WiFi,192.168.2.178:60455->172.16.5.40:80,192.168.2.178,172.16.5.40,50.6121,79.9481
Campus WiFi,192.168.2.178:60455->172.16.5.40:80,192.168.2.178,172.16.5.40,50.7701,8.3809
Remote Internet,10.0.5.46:61512->172.16.5.32:80,10.0.5.46,172.16.5.32,50.8464,28.8482
Remote Internet,10.0.5.3:62065->172.16.5.154:80,10.0.5.3,172.16.5.154,50.8744,186.1957
Remote Internet,10.0.5.46:61512->172.16.5.32:80,10.0.5.46,172.16.5.32,51.1147,388.3787
Remote Internet,10.0.5.46:61512->172.16.5.32:80,10.0.5.46,172.16.5.32,51.337,68.2671
Campus WiFi,192.168.2.178:60455->172.16.5.40:80,192.168.2.178,172.16.5.40,51.3972,11.6936
Campus WiFi,192.168.2.178:60455->172.16.5.40:80,192.168.2.178,172.16.5.40,51.4407,8.2417
Campus WiFi,192.168.2.178:60455->172.16.5.40:80,192.168.2.178,172.16.5.40,51.5053,8.2948
Campus WiFi,192.168.2.178:60455->172.16.5.40:80,192.168.2.178,172.16.5.40,51.7231,9.6088
Campus WiFi,192.168.2.178:60455->172.16.5.40:80,192.168.2.178,172.16.5.40,52.0726,9.1958
Remote Internet,10.0.5.3:62065->172.16.5.154:80,10.0.5.3,172.16.5.154,52.0997,186.5575
Campus WiFi,192.168.2.178:60455->172.16.5.40:80,192.168.2.178,172.16.5.40,52.1155,10.8284
Remote Internet,10.0.5.46:61512->172.16.5.32:80,10.0.5.46,172.16.5.32,52.1733,58.285
Remote Internet,10.0.5.46:61512->172.16.5.32:80,10.0.5.46,172.16.5.32,52.2449,53.0709
Remote Internet,10.0.5.46:61512->172.16.5.32:80,10.0.5.46,172.16.5.32,52.38,52.3844
Remote Internet,10.0.5.46:61512->172.16.5.32:80,10.0.5.46,172.16.5.32,52.4734,52.6167
Campus WiFi,192.168.2.178:60455->172.16.5.40:80,192.168.2.178,172.16.5.40,52.5921,10.4609
Remote Internet,10.0.5.46:61512->172.16.5.32:80,10.0.5.46,172.16.5.32,52.6037,51.1573
Remote Internet,10.0.5.3:62065->172.16.5.154:80,10.0.5.3,172.16.5.154,52.724,35.9741
Campus WiFi,192.168.2.178:60455->172.16.5.40:80,192.168.2.178,172.16.5.40,52.7411,9.5283
Remote Internet,10.0.5.46:61512->172.16.5.32:80,10.0.5.46,172.16.5.32,52.8128,38.5761
Campus WiFi,192.168.2.178:60455->172.16.5.40:80,192.168.2.178,172.16.5.40,52.9027,8.2709
Campus WiFi,192.168.2.178:60455->172.16.5.40:80,192.168.2.178,172.16.5.40,52.9836,6.5039
Campus WiFi,192.168.2.194:53833->172.16.2.166:80,192.168.2.194,172.16.2.166,53.0508,5.356
Remote Internet,10.0.5.46:61512->172.16.5.32:80,10.0.5.46,172.16.5.32,53.1614,47.155
Campus WiFi,192.168.2.178:60455->172.16.5.40:80,192.168.2.178,172.16.5.40,53.1764,4.8424
Campus WiFi,192.168.2.194:53833->172.16.2.166:80,192.168.2.194,172.16.2.166,53.2237,7.7812
Campus WiFi,192.168.2.194:53833->172.16.2.166:80,192.168.2.194,172.16.2.166,53.5459,31.2259
Campus WiFi,192.168.2.194:53833->172.16.2.166:80,192.168.2.194,172.16.2.166,53.555,8.8372
Remote Internet,10.0.5.46:61512->172.16.5.32:80,10.0.5.46,172.16.5.32,53.6223,49.2076
Campus WiFi,192.168.2.194:53833->172.16.2.166:80,192.168.2.194,172.16.2.166,53.6746,10.2602
Campus WiFi,192.168.2.178:60455->172.16.5.40:80,192.168.2.178,172.16.5.40,53.6752,0.1
Campus WiFi,192.168.2.194:53833->172.16.2.166:80,192.168.2.194,172.16.2.166,53.7041,10.268
Remote Internet,10.0.5.46:61512->172.16.5.32:80,10.0.5.46,172.16.5.32,53.7502,67.7986
LAN (Wired),192.168.1.4:52428->172.16.4.161:80,192.168.1.4,172.16.4.161,53.7634,0.7325
Campus WiFi,192.168.2.194:53833->172.16.2.166:80,192.168.2.194,172.16.2.166,53.8477,5.4013
Remote Internet,10.0.5.46:61512->172.16.5.32:80,10.0.5.46,172.16.5.32,54.0691,48.9838
Campus WiFi,192.168.2.194:53833->172.16.2.166:80,192.168.2.194,172.16.2.166,54.0811,8.6299
Campus WiFi,192.168.2.194:53833->172.16.2.166:80,192.168.2.194,172.16.2.166,54.0891,6.5756
LAN (Wired),192.168.1.4:52428->172.16.4.161:80,192.168.1.4,172.16.4.161,54.1217,1.6571
LAN (Wired),192.168.1.4:52428->172.16.4.161:80,192.168.1.4,172.16.4.161,54.1221,1.5008
Campus WiFi,192.168.2.178:60455->172.16.5.40:80,192.168.2.178,172.16.5.40,54.2998,10.7438
Remote Internet,10.0.5.46:61512->172.16.5.32:80,10.0.5.46,172.16.5.32,54.3069,43.9136
Campus WiFi,192.168.2.194:53833->172.16.2.166:80,192.168.2.194,172.16.2.166,54.3982,8.6564
Campus WiFi,192.168.2.194:53833->172.16.2.166:80,192.168.2.194,172.16.2.166,54.4215,6.2827
LAN (Wired),192.168.1.4:52428->172.16.4.161:80,192.168.1.4,172.16.4.161,54.4866,2.0762
Campus WiFi,192.168.2.178:60455->172.16.5.40:80,192.168.2.178,172.16.5.40,54.4917,15.1828
Campus WiFi,192.168.2.194:53833->172.16.2.166:80,192.168.2.194,172.16.2.166,54.5481,8.4372
Campus WiFi,192.168.2.178:60455->172.16.5.40:80,192.168.2.178,172.16.5.40,54.5614,41.8339
Campus WiFi,192.168.2.178:60455->172.16.5.40:80,192.168.2.178,172.16.5.40,54.6052,7.6029
Campus WiFi,192.168.2.178:60455->172.16.5.40:80,192.168.2.178,172.16.5.40,54.6634,8.0533
Remote Internet,10.0.5.46:61512->172.16.5.32:80,10.0.5.46,172.16.5.32,54.6865,53.8657
LAN (Wired),192.168.1.4:52428->172.16.4.161:80,192.168.1.4,172.16.4.161,54.6921,0.6393
Campus WiFi,192.168.2.178:60455->172.16.5.40:80,192.168.2.178,172.16.5.40,54.7098,10.5439
LAN (Wired),192.168.1.4:52428->172.16.4.161:80,192.168.1.4,172.16.4.161,54.7889,1.5164
LAN (Wired),192.168.1.4:52428->172.16.4.161:80,192.168.1.4,172.16.4.161,54.8198,0.8362
Campus WiFi,192.168.2.194:53833->172.16.2.166:80,192.168.2.194,172.16.2.166,54.864,4.5196
LAN (Wired),192.168.1.4:52428->172.16.4.161:80,192.168.1.4,172.16.4.161,54.9157,1.2274
LAN (Wired),192.168.1.4:52428->172.16.4.161:80,192.168.1.4,172.16.4.161,55.0973,1.2399
LAN (Wired),192.168.1.4:52428->172.16.4.161:80,192.168.1.4,172.16.4.161,55.1579,13.9175
Campus WiFi,192.168.2.194:53833->172.16.2.166:80,192.168.2.194,172.16.2.166,55.1911,8.8914
Campus WiFi,192.168.2.208:61869->172.16.1.24:8080,192.168.2.208,172.16.1.24,55.2054,8.6824
Campus WiFi,192.168.2.194:53833->172.16.2.166:80,192.168.2.194,172.16.2.166,55.2558,3.4024
Campus WiFi,192.168.2.208:61869->172.16.1.24:8080,192.168.2.208,172.16.1.24,55.2597,9.3595
Campus WiFi,192.168.2.194:53833->172.16.2.166:80,192.168.2.194,172.16.2.166,55.3353,10.2386
Campus WiFi,192.168.2.194:53833->172.16.2.166:80,192.168.2.194,172.16.2.166,55.339,9.5233
Campus WiFi,192.168.2.178:60455->172.16.5.40:80,192.168.2.178,172.16.5.40,55.381,11.4322
Remote Internet,10.0.5.46:61512->172.16.5.32:80,10.0.5.46,172.16.5.32,55.383,33.7747
Campus WiFi,192.168.2.194:53833->172.16.2.166:80,192.168.2.194,172.16.2.166,55.394,9.9095
LAN (Wired),192.168.1.4:52428->172.16.4.161:80,192.168.1.4,172.16.4.161,55.4722,0.9986
Campus WiFi,192.168.2.208:61869->172.16.1.24:8080,192.168.2.208,172.16.1.24,55.4736,64.7961
Campus WiFi,192.168.2.208:61869->172.16.1.24:8080,192.168.2.208,172.16.1.24,55.6308,91.6053
Campus WiFi,192.168.2.194:53833->172.16.2.166:80,192.168.2.194,172.16.2.166,55.6704,8.9007
Campus WiFi,192.168.2.208:61869->172.16.1.24:8080,192.168.2.208,172.16.1.24,55.7167,13.3911
Remote Internet,10.0.5.46:61512->172.16.5.32:80,10.0.5.46,172.16.5.32,55.7762,42.1049
LAN (Wired),192.168.1.4:52428->172.16.4.161:80,192.168.1.4,172.16.4.161,55.8448,0.7077
Remote Internet,10.0.5.113:53571->172.16.2.197:8080,10.0.5.113,172.16.2.197,55.9296,58.3719
LAN (Wired),192.168.1.4:52428->172.16.4.161:80,192.168.1.4,172.16.4.161,55.9561,0.8038
LAN (Wired),192.168.1.4:52428->172.16.4.161:80,192.168.1.4,172.16.4.161,55.966,5.9113
Campus WiFi,192.168.2.178:60455->172.16.5.40:80,192.168.2.178,172.16.5.40,55.9676,49.8305
LAN (Wired),192.168.1.4:52428->172.16.4.161:80,192.168.1.4,172.16.4.161,55.9989,1.2739
LAN (Wired),192.168.1.4:52428->172.16.4.161:80,192.168.1.4,172.16.4.161,56.0947,1.3895
Campus WiFi,192.168.2.208:61869->172.16.1.24:8080,192.168.2.208,172.16.1.24,56.1469,9.4837
Remote Internet,10.0.5.113:53571->172.16.2.197:8080,10.0.5.113,172.16.2.197,56.176,53.5846
Campus WiFi,192.168.2.208:61869->172.16.1.24:8080,192.168.2.208,172.16.1.24,56.2212,10.2225
Campus WiFi,192.168.2.178:60455->172.16.5.40:80,192.168.2.178,172.16.5.40,56.2466,43.8961
Campus WiFi,192.168.2.194:53833->172.16.2.166:80,192.168.2.194,172.16.2.166,56.2661,6.2536
Campus WiFi,192.168.2.178:60455->172.16.5.40:80,192.168.2.178,172.16.5.40,56.2914,11.8621
Campus WiFi,192.168.2.208:61869->172.16.1.24:8080,192.168.2.208,172.16.1.24,56.3081,15.0799
Campus WiFi,192.168.2.208:61869->172.16.1.24:8080,192.168.2.208,172.16.1.24,56.345,5.1566
Remote Internet,10.0.5.113:53571->172.16.2.197:8080,10.0.5.113,172.16.2.197,56.3592,50.2617
Remote Internet,10.0.5.113:53571->172.16.2.197:8080,10.0.5.113,172.16.2.197,56.3765,53.0743
LAN (Wired),192.168.1.4:52428->172.16.4.161:80,192.168.1.4,172.16.4.161,56.3803,0.9735
Remote Internet,10.0.5.113:53571->172.16.2.197:8080,10.0.5.113,172.16.2.197,56.3966,53.6182
LAN (Wired),192.168.1.4:52428->172.16.4.161:80,192.168.1.4,172.16.4.161,56.4138,1.4347
LAN (Wired),192.168.1.4:52428->172.16.4.161:80,192.168.1.4,172.16.4.161,56.4448,0.8442
Campus WiFi,192.168.2.194:53833->172.16.2.166:80,192.168.2.194,172.16.2.166,56.4623,12.8652
Remote Internet,10.0.5.46:61512->172.16.5.32:80,10.0.5.46,172.16.5.32,56.6322,41.8854
Remote Internet,10.0.5.46:61512->172.16.5.32:80,10.0.5.46,172.16.5.32,56.7744,67.0582
LAN (Wired),192.168.1.4:52428->172.16.4.161:80,192.168.1.4,172.16.4.161,56.8516,0.557
Remote Internet,10.0.5.113:53571->172.16.2.197:8080,10.0.5.113,172.16.2.197,56.9967,52.1018
Campus WiFi,192.168.2.178:60455->172.16.5.40:80,192.168.2.178,172.16.5.40,57.0188,6.0863
Remote Internet,10.0.5.113:53571->172.16.2.197:8080,10.0.5.113,172.16.2.197,57.0501,45.6107
LAN (Wired),192.168.1.4:52428->172.16.4.161:80,192.168.1.4,172.16.4.161,57.0728,1.393
Campus WiFi,192.168.2.208:61869->172.16.1.24:8080,192.168.2.208,172.16.1.24,57.0742,10.8516
Remote Internet,10.0.5.113:53571->172.16.2.197:8080,10.0.5.113,172.16.2.197,57.0883,45.2354
Remote Internet,10.0.5.113:53571->172.16.2.197:8080,10.0.5.113,172.16.2.197,57.1237,40.7515
Campus WiFi,192.168.2.208:61869->172.16.1.24:8080,192.168.2.208,172.16.1.24,57.1555,7.3322
Campus WiFi,192.168.2.208:61869->172.16.1.24:8080,192.168.2.208,172.16.1.24,57.1755,4.3501
Campus WiFi,192.168.2.178:60455->172.16.5.40:80,192.168.2.178,172.16.5.40,57.2067,9.1435
Campus WiFi,192.168.2.178:60455->172.16.5.40:80,192.168.2.178,172.16.5.40,57.2713,12.0462
Remote Internet,10.0.5.113:53571->172.16.2.197:8080,10.0.5.113,172.16.2.197,57.2894,46.9771
Campus WiFi,192.168.2.178:60455->172.16.5.40:80,192.168.2.178,172.16.5.40,57.3169,5.1723
Campus WiFi,192.168.2.194:53833->172.16.2.166:80,192.168.2.194,172.16.2.166,57.3293,9.2165
Remote Internet,10.0.5.107:50565->172.16.1.64:443,10.0.5.107,172.16.1.64,57.3487,45.2557
Campus WiFi,192.168.2.178:60455->172.16.5.40:80,192.168.2.178,172.16.5.40,57.3509,14.6249
LAN (Wired),192.168.1.4:52428->172.16.4.161:80,192.168.1.4,172.16.4.161,57.3579,6.2816
Campus WiFi,192.168.2.208:61869->172.16.1.24:8080,192.168.2.208,172.16.1.24,57.3655,11.1104
Campus WiFi,192.168.2.208:61869->172.16.1.24:8080,192.168.2.208,172.16.1.24,57.3717,12.4625
Campus WiFi,192.168.2.208:61869->172.16.1.24:8080,192.168.2.208,172.16.1.24,57.4573,2.2077
Remote Internet,10.0.5.113:53571->172.16.2.197:8080,10.0.5.113,172.16.2.197,57.4812,46.2223
